r,t,y,DiscountedTechnologyEmissionsPenalty
RE1,PWRDSLI02,2047,0
RE1,PWRDSLI02,2048,0
RE1,PWRDSLI02,2049,0
RE1,PWRDSLI02,2050,0
RE1,PWRDSLJ01,2017,0
RE1,PWRDSLJ01,2018,0
RE1,PWRDSLJ01,2019,0
RE1,PWRDSLJ01,2020,0
RE1,PWRDSLJ01,2021,0
RE1,PWRDSLJ01,2022,0
RE1,PWRDSLJ01,2023,0
RE1,PWRDSLJ01,2024,0
RE1,PWRDSLJ01,2025,0
RE1,PWRDSLJ01,2026,0
RE1,PWRDSLJ01,2027,0
RE1,PWRDSLJ01,2028,0
RE1,PWRDSLJ01,2029,0
RE1,PWRDSLJ01,2030,0
RE1,PWRDSLJ01,2031,0
RE1,PWRDSLJ01,2032,0
RE1,PWRDSLJ01,2033,0
RE1,PWRDSLJ01,2034,0
RE1,PWRDSLJ01,2035,0
RE1,PWRDSLJ01,2036,0
RE1,PWRDSLJ01,2037,0
RE1,PWRDSLJ01,2038,0
RE1,PWRDSLJ01,2039,0
RE1,PWRDSLJ01,2040,0
RE1,PWRDSLJ01,2041,0
RE1,PWRDSLJ01,2042,0
RE1,PWRDSLJ01,2043,0
RE1,PWRDSLJ01,2044,0
RE1,PWRDSLJ01,2045,0
RE1,PWRDSLJ01,2046,0
RE1,PWRDSLJ01,2047,0
RE1,PWRDSLJ01,2048,0
RE1,PWRDSLJ01,2049,0
RE1,PWRDSLJ01,2050,0
RE1,PWRDSLJ02,2017,0
RE1,PWRDSLJ02,2018,0
RE1,PWRDSLJ02,2019,0
RE1,PWRDSLJ02,2020,0
RE1,PWRDSLJ02,2021,0
RE1,PWRDSLJ02,2022,0
RE1,PWRDSLJ02,2023,0
RE1,PWRDSLJ02,2024,0
RE1,PWRDSLJ02,2025,0
RE1,PWRDSLJ02,2026,0
RE1,PWRDSLJ02,2027,0
RE1,PWRDSLJ02,2028,0
RE1,PWRDSLJ02,2029,0
RE1,PWRDSLJ02,2030,0
RE1,PWRDSLJ02,2031,0
RE1,PWRDSLJ02,2032,0
RE1,PWRDSLJ02,2033,0
RE1,PWRDSLJ02,2034,0
RE1,PWRDSLJ02,2035,0
RE1,PWRDSLJ02,2036,0
RE1,PWRDSLJ02,2037,0
RE1,PWRDSLJ02,2038,0
RE1,PWRDSLJ02,2039,0
RE1,PWRDSLJ02,2040,0
RE1,PWRDSLJ02,2041,0
RE1,PWRDSLJ02,2042,0
RE1,PWRDSLJ02,2043,0
RE1,PWRDSLJ02,2044,0
RE1,PWRDSLJ02,2045,0
RE1,PWRDSLJ02,2046,0
RE1,PWRDSLJ02,2047,0
RE1,PWRDSLJ02,2048,0
RE1,PWRDSLJ02,2049,0
RE1,PWRDSLJ02,2050,0
RE1,PWRGEOA01,2017,0
RE1,PWRGEOA01,2018,0
RE1,PWRGEOA01,2019,0
RE1,PWRGEOA01,2020,0
RE1,PWRGEOA01,2021,0
RE1,PWRGEOA01,2022,0
RE1,PWRGEOA01,2023,0
RE1,PWRGEOA01,2024,0
RE1,PWRGEOA01,2025,0
RE1,PWRGEOA01,2026,0
RE1,PWRGEOA01,2027,0
RE1,PWRGEOA01,2028,0
RE1,PWRGEOA01,2029,0
RE1,PWRGEOA01,2030,0
RE1,PWRGEOA01,2031,0
RE1,PWRGEOA01,2032,0
RE1,PWRGEOA01,2033,0
RE1,PWRGEOA01,2034,0
RE1,PWRGEOA01,2035,0
RE1,PWRGEOA01,2036,0
RE1,PWRGEOA01,2037,0
RE1,PWRGEOA01,2038,0
RE1,PWRGEOA01,2039,0
RE1,PWRGEOA01,2040,0
RE1,PWRGEOA01,2041,0
RE1,PWRGEOA01,2042,0
RE1,PWRGEOA01,2043,0
RE1,PWRGEOA01,2044,0
RE1,PWRGEOA01,2045,0
RE1,PWRGEOA01,2046,0
RE1,PWRGEOA01,2047,0
RE1,PWRGEOA01,2048,0
RE1,PWRGEOA01,2049,0
RE1,PWRGEOA01,2050,0
RE1,PWRGEOB01,2017,0
RE1,PWRGEOB01,2018,0
RE1,PWRGEOB01,2019,0
RE1,PWRGEOB01,2020,0
RE1,PWRGEOB01,2021,0
RE1,PWRGEOB01,2022,0
RE1,PWRGEOB01,2023,0
RE1,PWRGEOB01,2024,0
RE1,PWRGEOB01,2025,0
RE1,PWRGEOB01,2026,0
RE1,PWRGEOB01,2027,0
RE1,PWRGEOB01,2028,0
RE1,PWRGEOB01,2029,0
RE1,PWRGEOB01,2030,0
RE1,PWRGEOB01,2031,0
RE1,PWRGEOB01,2032,0
RE1,PWRGEOB01,2033,0
RE1,PWRGEOB01,2034,0
RE1,PWRGEOB01,2035,0
RE1,PWRGEOB01,2036,0
RE1,PWRGEOB01,2037,0
RE1,PWRGEOB01,2038,0
RE1,PWRGEOB01,2039,0
RE1,PWRGEOB01,2040,0
RE1,PWRGEOB01,2041,0
RE1,PWRGEOB01,2042,0
RE1,PWRGEOB01,2043,0
RE1,PWRGEOB01,2044,0
RE1,PWRGEOB01,2045,0
RE1,PWRGEOB01,2046,0
RE1,PWRGEOB01,2047,0
RE1,PWRGEOB01,2048,0
RE1,PWRGEOB01,2049,0
RE1,PWRGEOB01,2050,0
RE1,PWRGEOC01,2017,0
RE1,PWRGEOC01,2018,0
RE1,PWRGEOC01,2019,0
RE1,PWRGEOC01,2020,0
RE1,PWRGEOC01,2021,0
RE1,PWRGEOC01,2022,0
RE1,PWRGEOC01,2023,0
RE1,PWRGEOC01,2024,0
RE1,PWRGEOC01,2025,0
RE1,PWRGEOC01,2026,0
RE1,PWRGEOC01,2027,0
RE1,PWRGEOC01,2028,0
RE1,PWRGEOC01,2029,0
RE1,PWRGEOC01,2030,0
RE1,PWRGEOC01,2031,0
RE1,PWRGEOC01,2032,0
RE1,PWRGEOC01,2033,0
RE1,PWRGEOC01,2034,0
RE1,PWRGEOC01,2035,0
RE1,PWRGEOC01,2036,0
RE1,PWRGEOC01,2037,0
RE1,PWRGEOC01,2038,0
RE1,PWRGEOC01,2039,0
RE1,PWRGEOC01,2040,0
RE1,PWRGEOC01,2041,0
RE1,PWRGEOC01,2042,0
RE1,PWRGEOC01,2043,0
RE1,PWRGEOC01,2044,0
RE1,PWRGEOC01,2045,0
RE1,PWRGEOC01,2046,0
RE1,PWRGEOC01,2047,0
RE1,PWRGEOC01,2048,0
RE1,PWRGEOC01,2049,0
RE1,PWRGEOC01,2050,0
RE1,PWRGEOD01,2017,0
RE1,PWRGEOD01,2018,0
RE1,PWRGEOD01,2019,0
RE1,PWRGEOD01,2020,0
RE1,PWRGEOD01,2021,0
RE1,PWRGEOD01,2022,0
RE1,PWRGEOD01,2023,0
RE1,PWRGEOD01,2024,0
RE1,PWRGEOD01,2025,0
RE1,PWRGEOD01,2026,0
RE1,PWRGEOD01,2027,0
RE1,PWRGEOD01,2028,0
RE1,PWRGEOD01,2029,0
RE1,PWRGEOD01,2030,0
RE1,PWRGEOD01,2031,0
RE1,PWRGEOD01,2032,0
RE1,PWRGEOD01,2033,0
RE1,PWRGEOD01,2034,0
RE1,PWRGEOD01,2035,0
RE1,PWRGEOD01,2036,0
RE1,PWRGEOD01,2037,0
RE1,PWRGEOD01,2038,0
RE1,PWRGEOD01,2039,0
RE1,PWRGEOD01,2040,0
RE1,PWRGEOD01,2041,0
RE1,PWRGEOD01,2042,0
RE1,PWRGEOD01,2043,0
RE1,PWRGEOD01,2044,0
RE1,PWRGEOD01,2045,0
RE1,PWRGEOD01,2046,0
RE1,PWRGEOD01,2047,0
RE1,PWRGEOD01,2048,0
RE1,PWRGEOD01,2049,0
RE1,PWRGEOD01,2050,0
RE1,PWRGEOH01,2017,0
RE1,PWRGEOH01,2018,0
RE1,PWRGEOH01,2019,0
RE1,PWRGEOH01,2020,0
RE1,PWRGEOH01,2021,0
RE1,PWRGEOH01,2022,0
RE1,PWRGEOH01,2023,0
RE1,PWRGEOH01,2024,0
RE1,PWRGEOH01,2025,0
RE1,PWRGEOH01,2026,0
RE1,PWRGEOH01,2027,0
RE1,PWRGEOH01,2028,0
RE1,PWRGEOH01,2029,0
RE1,PWRGEOH01,2030,0
RE1,PWRGEOH01,2031,0
RE1,PWRGEOH01,2032,0
RE1,PWRGEOH01,2033,0
RE1,PWRGEOH01,2034,0
RE1,PWRGEOH01,2035,0
RE1,PWRGEOH01,2036,0
RE1,PWRGEOH01,2037,0
RE1,PWRGEOH01,2038,0
RE1,PWRGEOH01,2039,0
RE1,PWRGEOH01,2040,0
RE1,PWRGEOH01,2041,0
RE1,PWRGEOH01,2042,0
RE1,PWRGEOH01,2043,0
RE1,PWRGEOH01,2044,0
RE1,PWRGEOH01,2045,0
RE1,PWRGEOH01,2046,0
RE1,PWRGEOH01,2047,0
RE1,PWRGEOH01,2048,0
RE1,PWRGEOH01,2049,0
RE1,PWRGEOH01,2050,0
RE1,PWRGEOJ01,2017,0
RE1,PWRGEOJ01,2018,0
RE1,PWRGEOJ01,2019,0
RE1,PWRGEOJ01,2020,0
RE1,PWRGEOJ01,2021,0
RE1,PWRGEOJ01,2022,0
RE1,PWRGEOJ01,2023,0
RE1,PWRGEOJ01,2024,0
RE1,PWRGEOJ01,2025,0
RE1,PWRGEOJ01,2026,0
RE1,PWRGEOJ01,2027,0
RE1,PWRGEOJ01,2028,0
RE1,PWRGEOJ01,2029,0
RE1,PWRGEOJ01,2030,0
RE1,PWRGEOJ01,2031,0
RE1,PWRGEOJ01,2032,0
RE1,PWRGEOJ01,2033,0
RE1,PWRGEOJ01,2034,0
RE1,PWRGEOJ01,2035,0
RE1,PWRGEOJ01,2036,0
RE1,PWRGEOJ01,2037,0
RE1,PWRGEOJ01,2038,0
RE1,PWRGEOJ01,2039,0
RE1,PWRGEOJ01,2040,0
RE1,PWRGEOJ01,2041,0
RE1,PWRGEOJ01,2042,0
RE1,PWRGEOJ01,2043,0
RE1,PWRGEOJ01,2044,0
RE1,PWRGEOJ01,2045,0
RE1,PWRGEOJ01,2046,0
RE1,PWRGEOJ01,2047,0
RE1,PWRGEOJ01,2048,0
RE1,PWRGEOJ01,2049,0
RE1,PWRGEOJ01,2050,0
RE1,PWRHFOA01,2017,0
RE1,PWRHFOA01,2018,0
RE1,PWRHFOA01,2019,0
RE1,PWRHFOA01,2020,0
RE1,PWRHFOA01,2021,0
RE1,PWRHFOA01,2022,0
RE1,PWRHFOA01,2023,0
RE1,PWRHFOA01,2024,0
RE1,PWRHFOA01,2025,0
RE1,PWRHFOA01,2026,0
RE1,PWRHFOA01,2027,0
RE1,PWRHFOA01,2028,0
RE1,PWRHFOA01,2029,0
RE1,PWRHFOA01,2030,0
RE1,PWRHFOA01,2031,0
RE1,PWRHFOA01,2032,0
RE1,PWRHFOA01,2033,0
RE1,PWRHFOA01,2034,0
RE1,PWRHFOA01,2035,0
RE1,PWRHFOA01,2036,0
RE1,PWRHFOA01,2037,0
RE1,PWRHFOA01,2038,0
RE1,PWRHFOA01,2039,0
RE1,PWRHFOA01,2040,0
RE1,PWRHFOA01,2041,0
RE1,PWRHFOA01,2042,0
RE1,PWRHFOA01,2043,0
RE1,PWRHFOA01,2044,0
RE1,PWRHFOA01,2045,0
RE1,PWRHFOA01,2046,0
RE1,PWRHFOA01,2047,0
RE1,PWRHFOA01,2048,0
RE1,PWRHFOA01,2049,0
RE1,PWRHFOA01,2050,0
RE1,PWRHFOB01,2017,0
RE1,PWRHFOB01,2018,0
RE1,PWRHFOB01,2019,0
RE1,PWRHFOB01,2020,0
RE1,PWRHFOB01,2021,0
RE1,PWRHFOB01,2022,0
RE1,PWRHFOB01,2023,0
RE1,PWRHFOB01,2024,0
RE1,PWRHFOB01,2025,0
RE1,PWRHFOB01,2026,0
RE1,PWRHFOB01,2027,0
RE1,PWRHFOB01,2028,0
RE1,PWRHFOB01,2029,0
RE1,PWRHFOB01,2030,0
RE1,PWRHFOB01,2031,0
RE1,PWRHFOB01,2032,0
RE1,PWRHFOB01,2033,0
RE1,PWRHFOB01,2034,0
RE1,PWRHFOB01,2035,0
RE1,PWRHFOB01,2036,0
RE1,PWRHFOB01,2037,0
RE1,PWRHFOB01,2038,0
RE1,PWRHFOB01,2039,0
RE1,PWRHFOB01,2040,0
RE1,PWRHFOB01,2041,0
RE1,PWRHFOB01,2042,0
RE1,PWRHFOB01,2043,0
RE1,PWRHFOB01,2044,0
RE1,PWRHFOB01,2045,0
RE1,PWRHFOB01,2046,0
RE1,PWRHFOB01,2047,0
RE1,PWRHFOB01,2048,0
RE1,PWRHFOB01,2049,0
RE1,PWRHFOB01,2050,0
RE1,PWRHFOC01,2017,0
RE1,PWRHFOC01,2018,0
RE1,PWRHFOC01,2019,0
RE1,PWRHFOC01,2020,0
RE1,PWRHFOC01,2021,0
RE1,PWRHFOC01,2022,0
RE1,PWRHFOC01,2023,0
RE1,PWRHFOC01,2024,0
RE1,PWRHFOC01,2025,0
RE1,PWRHFOC01,2026,0
RE1,PWRHFOC01,2027,0
RE1,PWRHFOC01,2028,0
RE1,PWRHFOC01,2029,0
RE1,PWRHFOC01,2030,0
RE1,PWRHFOC01,2031,0
RE1,PWRHFOC01,2032,0
RE1,PWRHFOC01,2033,0
RE1,PWRHFOC01,2034,0
RE1,PWRHFOC01,2035,0
RE1,PWRHFOC01,2036,0
RE1,PWRHFOC01,2037,0
RE1,PWRHFOC01,2038,0
RE1,PWRHFOC01,2039,0
RE1,PWRHFOC01,2040,0
RE1,PWRHFOC01,2041,0
RE1,PWRHFOC01,2042,0
RE1,PWRHFOC01,2043,0
RE1,PWRHFOC01,2044,0
RE1,PWRHFOC01,2045,0
RE1,PWRHFOC01,2046,0
RE1,PWRHFOC01,2047,0
RE1,PWRHFOC01,2048,0
RE1,PWRHFOC01,2049,0
RE1,PWRHFOC01,2050,0
RE1,PWRHFOD01,2017,0
RE1,PWRHFOD01,2018,0
RE1,PWRHFOD01,2019,0
RE1,PWRHFOD01,2020,0
RE1,PWRHFOD01,2021,0
RE1,PWRHFOD01,2022,0
RE1,PWRHFOD01,2023,0
RE1,PWRHFOD01,2024,0
RE1,PWRHFOD01,2025,0
RE1,PWRHFOD01,2026,0
RE1,PWRHFOD01,2027,0
RE1,PWRHFOD01,2028,0
RE1,PWRHFOD01,2029,0
RE1,PWRHFOD01,2030,0
RE1,PWRHFOD01,2031,0
RE1,PWRHFOD01,2032,0
RE1,PWRHFOD01,2033,0
RE1,PWRHFOD01,2034,0
RE1,PWRHFOD01,2035,0
RE1,PWRHFOD01,2036,0
RE1,PWRHFOD01,2037,0
RE1,PWRHFOD01,2038,0
RE1,PWRHFOD01,2039,0
RE1,PWRHFOD01,2040,0
RE1,PWRHFOD01,2041,0
RE1,PWRHFOD01,2042,0
RE1,PWRHFOD01,2043,0
RE1,PWRHFOD01,2044,0
RE1,PWRHFOD01,2045,0
RE1,PWRHFOD01,2046,0
RE1,PWRHFOD01,2047,0
RE1,PWRHFOD01,2048,0
RE1,PWRHFOD01,2049,0
RE1,PWRHFOD01,2050,0
RE1,PWRHFOE01,2017,0
RE1,PWRHFOE01,2018,0
RE1,PWRHFOE01,2019,0
RE1,PWRHFOE01,2020,0
RE1,PWRHFOE01,2021,0
RE1,PWRHFOE01,2022,0
RE1,PWRHFOE01,2023,0
RE1,PWRHFOE01,2024,0
RE1,PWRHFOE01,2025,0
RE1,PWRHFOE01,2026,0
RE1,PWRHFOE01,2027,0
RE1,PWRHFOE01,2028,0
RE1,PWRHFOE01,2029,0
RE1,PWRHFOE01,2030,0
RE1,PWRHFOE01,2031,0
RE1,PWRHFOE01,2032,0
RE1,PWRHFOE01,2033,0
RE1,PWRHFOE01,2034,0
RE1,PWRHFOE01,2035,0
RE1,PWRHFOE01,2036,0
RE1,PWRHFOE01,2037,0
RE1,PWRHFOE01,2038,0
RE1,PWRHFOE01,2039,0
RE1,PWRHFOE01,2040,0
RE1,PWRHFOE01,2041,0
RE1,PWRHFOE01,2042,0
RE1,PWRHFOE01,2043,0
RE1,PWRHFOE01,2044,0
RE1,PWRHFOE01,2045,0
RE1,PWRHFOE01,2046,0
RE1,PWRHFOE01,2047,0
RE1,PWRHFOE01,2048,0
RE1,PWRHFOE01,2049,0
RE1,PWRHFOE01,2050,0
RE1,PWRHFOG01,2017,0
RE1,PWRHFOG01,2018,0
RE1,PWRHFOG01,2019,0
RE1,PWRHFOG01,2020,0
RE1,PWRHFOG01,2021,0
RE1,PWRHFOG01,2022,0
RE1,PWRHFOG01,2023,0
RE1,PWRHFOG01,2024,0
RE1,PWRHFOG01,2025,0
RE1,PWRHFOG01,2026,0
RE1,PWRHFOG01,2027,0
RE1,PWRHFOG01,2028,0
RE1,PWRHFOG01,2029,0
RE1,PWRHFOG01,2030,0
RE1,PWRHFOG01,2031,0
RE1,PWRHFOG01,2032,0
RE1,PWRHFOG01,2033,0
RE1,PWRHFOG01,2034,0
RE1,PWRHFOG01,2035,0
RE1,PWRHFOG01,2036,0
RE1,PWRHFOG01,2037,0
RE1,PWRHFOG01,2038,0
RE1,PWRHFOG01,2039,0
RE1,PWRHFOG01,2040,0
RE1,PWRHFOG01,2041,0
RE1,PWRHFOG01,2042,0
RE1,PWRHFOG01,2043,0
RE1,PWRHFOG01,2044,0
RE1,PWRHFOG01,2045,0
RE1,PWRHFOG01,2046,0
RE1,PWRHFOG01,2047,0
RE1,PWRHFOG01,2048,0
RE1,PWRHFOG01,2049,0
RE1,PWRHFOG01,2050,0
RE1,PWRHFOI01,2017,0
RE1,PWRHFOI01,2018,0
RE1,PWRHFOI01,2019,0
RE1,PWRHFOI01,2020,0
RE1,PWRHFOI01,2021,0
RE1,PWRHFOI01,2022,0
RE1,PWRHFOI01,2023,0
RE1,PWRHFOI01,2024,0
RE1,PWRHFOI01,2025,0
RE1,PWRHFOI01,2026,0
RE1,PWRHFOI01,2027,0
RE1,PWRHFOI01,2028,0
RE1,PWRHFOI01,2029,0
RE1,PWRHFOI01,2030,0
RE1,PWRHFOI01,2031,0
RE1,PWRHFOI01,2032,0
RE1,PWRHFOI01,2033,0
RE1,PWRHFOI01,2034,0
RE1,PWRHFOI01,2035,0
RE1,PWRHFOI01,2036,0
RE1,PWRHFOI01,2037,0
RE1,PWRHFOI01,2038,0
RE1,PWRHFOI01,2039,0
RE1,PWRHFOI01,2040,0
RE1,PWRHFOI01,2041,0
RE1,PWRHFOI01,2042,0
RE1,PWRHFOI01,2043,0
RE1,PWRHFOI01,2044,0
RE1,PWRHFOI01,2045,0
RE1,PWRHFOI01,2046,0
RE1,PWRHFOI01,2047,0
RE1,PWRHFOI01,2048,0
RE1,PWRHFOI01,2049,0
RE1,PWRHFOI01,2050,0
RE1,PWRHFOI02,2017,0
RE1,PWRHFOI02,2018,0
RE1,PWRHFOI02,2019,0
RE1,PWRHFOI02,2020,0
RE1,PWRHFOI02,2021,0
RE1,PWRHFOI02,2022,0
RE1,PWRHFOI02,2023,0
RE1,PWRHFOI02,2024,0
RE1,PWRHFOI02,2025,0
RE1,PWRHFOI02,2026,0
RE1,PWRHFOI02,2027,0
RE1,PWRHFOI02,2028,0
RE1,PWRHFOI02,2029,0
RE1,PWRHFOI02,2030,0
RE1,PWRHFOI02,2031,0
RE1,PWRHFOI02,2032,0
RE1,PWRHFOI02,2033,0
RE1,PWRHFOI02,2034,0
RE1,PWRHFOI02,2035,0
RE1,PWRHFOI02,2036,0
RE1,PWRHFOI02,2037,0
RE1,PWRHFOI02,2038,0
RE1,PWRHFOI02,2039,0
RE1,PWRHFOI02,2040,0
RE1,PWRHFOI02,2041,0
RE1,PWRHFOI02,2042,0
RE1,PWRHFOI02,2043,0
RE1,PWRHFOI02,2044,0
RE1,PWRHFOI02,2045,0
RE1,PWRHFOI02,2046,0
RE1,PWRHFOI02,2047,0
RE1,PWRHFOI02,2048,0
RE1,PWRHFOI02,2049,0
RE1,PWRHFOI02,2050,0
RE1,PWRHFOJ01,2017,0
RE1,PWRHFOJ01,2018,0
RE1,PWRHFOJ01,2019,0
RE1,PWRHFOJ01,2020,0
RE1,PWRHFOJ01,2021,0
RE1,PWRHFOJ01,2022,0
RE1,PWRHFOJ01,2023,0
RE1,PWRHFOJ01,2024,0
RE1,PWRHFOJ01,2025,0
RE1,PWRHFOJ01,2026,0
RE1,PWRHFOJ01,2027,0
RE1,PWRHFOJ01,2028,0
RE1,PWRHFOJ01,2029,0
RE1,PWRHFOJ01,2030,0
RE1,PWRHFOJ01,2031,0
RE1,PWRHFOJ01,2032,0
RE1,PWRHFOJ01,2033,0
RE1,PWRHFOJ01,2034,0
RE1,PWRHFOJ01,2035,0
RE1,PWRHFOJ01,2036,0
RE1,PWRHFOJ01,2037,0
RE1,PWRHFOJ01,2038,0
RE1,PWRHFOJ01,2039,0
RE1,PWRHFOJ01,2040,0
RE1,PWRHFOJ01,2041,0
RE1,PWRHFOJ01,2042,0
RE1,PWRHFOJ01,2043,0
RE1,PWRHFOJ01,2044,0
RE1,PWRHFOJ01,2045,0
RE1,PWRHFOJ01,2046,0
RE1,PWRHFOJ01,2047,0
RE1,PWRHFOJ01,2048,0
RE1,PWRHFOJ01,2049,0
RE1,PWRHFOJ01,2050,0
RE1,PWRHFOP01,2017,0
RE1,PWRHFOP01,2018,0
RE1,PWRHFOP01,2019,0
RE1,PWRHFOP01,2020,0
RE1,PWRHFOP01,2021,0
RE1,PWRHFOP01,2022,0
RE1,PWRHFOP01,2023,0
RE1,PWRHFOP01,2024,0
RE1,PWRHFOP01,2025,0
RE1,PWRHFOP01,2026,0
RE1,PWRHFOP01,2027,0
RE1,PWRHFOP01,2028,0
RE1,PWRHFOP01,2029,0
RE1,PWRHFOP01,2030,0
RE1,PWRHFOP01,2031,0
RE1,PWRHFOP01,2032,0
RE1,PWRHFOP01,2033,0
RE1,PWRHFOP01,2034,0
RE1,PWRHFOP01,2035,0
RE1,PWRHFOP01,2036,0
RE1,PWRHFOP01,2037,0
RE1,PWRHFOP01,2038,0
RE1,PWRHFOP01,2039,0
RE1,PWRHFOP01,2040,0
RE1,PWRHFOP01,2041,0
RE1,PWRHFOP01,2042,0
RE1,PWRHFOP01,2043,0
RE1,PWRHFOP01,2044,0
RE1,PWRHFOP01,2045,0
RE1,PWRHFOP01,2046,0
RE1,PWRHFOP01,2047,0
RE1,PWRHFOP01,2048,0
RE1,PWRHFOP01,2049,0
RE1,PWRHFOP01,2050,0
RE1,PWRHYDA01,2017,0
RE1,PWRHYDA01,2018,0
RE1,PWRHYDA01,2019,0
RE1,PWRHYDA01,2020,0
RE1,PWRHYDA01,2021,0
RE1,PWRHYDA01,2022,0
RE1,PWRHYDA01,2023,0
RE1,PWRHYDA01,2024,0
RE1,PWRHYDA01,2025,0
RE1,PWRHYDA01,2026,0
RE1,PWRHYDA01,2027,0
RE1,PWRHYDA01,2028,0
RE1,PWRHYDA01,2029,0
RE1,PWRHYDA01,2030,0
RE1,PWRHYDA01,2031,0
RE1,PWRHYDA01,2032,0
RE1,PWRHYDA01,2033,0
RE1,PWRHYDA01,2034,0
RE1,PWRHYDA01,2035,0
RE1,PWRHYDA01,2036,0
RE1,PWRHYDA01,2037,0
RE1,PWRHYDA01,2038,0
RE1,PWRHYDA01,2039,0
RE1,PWRHYDA01,2040,0
RE1,PWRHYDA01,2041,0
RE1,PWRHYDA01,2042,0
RE1,PWRHYDA01,2043,0
RE1,PWRHYDA01,2044,0
RE1,PWRHYDA01,2045,0
RE1,PWRHYDA01,2046,0
RE1,PWRHYDA01,2047,0
RE1,PWRHYDA01,2048,0
RE1,PWRHYDA01,2049,0
RE1,PWRHYDA01,2050,0
RE1,PWRHYDB01,2017,0
RE1,PWRHYDB01,2018,0
RE1,PWRHYDB01,2019,0
RE1,PWRHYDB01,2020,0
RE1,PWRHYDB01,2021,0
RE1,PWRHYDB01,2022,0
RE1,PWRHYDB01,2023,0
RE1,PWRHYDB01,2024,0
RE1,PWRHYDB01,2025,0
RE1,PWRHYDB01,2026,0
RE1,PWRHYDB01,2027,0
RE1,PWRHYDB01,2028,0
RE1,PWRHYDB01,2029,0
RE1,PWRHYDB01,2030,0
RE1,PWRHYDB01,2031,0
RE1,PWRHYDB01,2032,0
RE1,PWRHYDB01,2033,0
RE1,PWRHYDB01,2034,0
RE1,PWRHYDB01,2035,0
RE1,PWRHYDB01,2036,0
RE1,PWRHYDB01,2037,0
RE1,PWRHYDB01,2038,0
RE1,PWRHYDB01,2039,0
RE1,PWRHYDB01,2040,0
RE1,PWRHYDB01,2041,0
RE1,PWRHYDB01,2042,0
RE1,PWRHYDB01,2043,0
RE1,PWRHYDB01,2044,0
RE1,PWRHYDB01,2045,0
RE1,PWRHYDB01,2046,0
RE1,PWRHYDB01,2047,0
RE1,PWRHYDB01,2048,0
RE1,PWRHYDB01,2049,0
RE1,PWRHYDB01,2050,0
RE1,PWRHYDC01,2017,0
RE1,PWRHYDC01,2018,0
RE1,PWRHYDC01,2019,0
RE1,PWRHYDC01,2020,0
RE1,PWRHYDC01,2021,0
RE1,PWRHYDC01,2022,0
RE1,PWRHYDC01,2023,0
RE1,PWRHYDC01,2024,0
RE1,PWRHYDC01,2025,0
RE1,PWRHYDC01,2026,0
RE1,PWRHYDC01,2027,0
RE1,PWRHYDC01,2028,0
RE1,PWRHYDC01,2029,0
RE1,PWRHYDC01,2030,0
RE1,PWRHYDC01,2031,0
RE1,PWRHYDC01,2032,0
RE1,PWRHYDC01,2033,0
RE1,PWRHYDC01,2034,0
RE1,PWRHYDC01,2035,0
RE1,PWRHYDC01,2036,0
RE1,PWRHYDC01,2037,0
RE1,PWRHYDC01,2038,0
RE1,PWRHYDC01,2039,0
RE1,PWRHYDC01,2040,0
RE1,PWRHYDC01,2041,0
RE1,PWRHYDC01,2042,0
RE1,PWRHYDC01,2043,0
RE1,PWRHYDC01,2044,0
RE1,PWRHYDC01,2045,0
RE1,PWRHYDC01,2046,0
RE1,PWRHYDC01,2047,0
RE1,PWRHYDC01,2048,0
RE1,PWRHYDC01,2049,0
RE1,PWRHYDC01,2050,0
RE1,PWRHYDD01,2017,0
RE1,PWRHYDD01,2018,0
RE1,PWRHYDD01,2019,0
RE1,PWRHYDD01,2020,0
RE1,PWRHYDD01,2021,0
RE1,PWRHYDD01,2022,0
RE1,PWRHYDD01,2023,0
RE1,PWRHYDD01,2024,0
RE1,PWRHYDD01,2025,0
RE1,PWRHYDD01,2026,0
RE1,PWRHYDD01,2027,0
RE1,PWRHYDD01,2028,0
RE1,PWRHYDD01,2029,0
RE1,PWRHYDD01,2030,0
RE1,PWRHYDD01,2031,0
RE1,PWRHYDD01,2032,0
RE1,PWRHYDD01,2033,0
RE1,PWRHYDD01,2034,0
RE1,PWRHYDD01,2035,0
RE1,PWRHYDD01,2036,0
RE1,PWRHYDD01,2037,0
RE1,PWRHYDD01,2038,0
RE1,PWRHYDD01,2039,0
RE1,PWRHYDD01,2040,0
RE1,PWRHYDD01,2041,0
RE1,PWRHYDD01,2042,0
RE1,PWRHYDD01,2043,0
RE1,PWRHYDD01,2044,0
RE1,PWRHYDD01,2045,0
RE1,PWRHYDD01,2046,0
RE1,PWRHYDD01,2047,0
RE1,PWRHYDD01,2048,0
RE1,PWRHYDD01,2049,0
RE1,PWRHYDD01,2050,0
RE1,PWRHYDE01,2017,0
RE1,PWRHYDE01,2018,0
RE1,PWRHYDE01,2019,0
RE1,PWRHYDE01,2020,0
RE1,PWRHYDE01,2021,0
RE1,PWRHYDE01,2022,0
RE1,PWRHYDE01,2023,0
RE1,PWRHYDE01,2024,0
RE1,PWRHYDE01,2025,0
RE1,PWRHYDE01,2026,0
RE1,PWRHYDE01,2027,0
RE1,PWRHYDE01,2028,0
RE1,PWRHYDE01,2029,0
RE1,PWRHYDE01,2030,0
RE1,PWRHYDE01,2031,0
RE1,PWRHYDE01,2032,0
